temp,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,day,month_sin,month_cos,day_sin,day_cos,sunup_hours,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_snow
-2.2,-4.7,87.3,0.0,0,0.0,11.5,235.3,1013.7,43.9,3.1,0.44,2,11,0.49999999999999994,0.8660254037844387,0.8978045395707416,-0.4403941515576344,10.0,0,0,1,0,0
-2.3,-3.5,90.5,0.56,100,12.5,15.8,100.0,1018.0,97.4,3.1,0.47,2,12,0.49999999999999994,0.8660254037844387,0.7907757369376985,-0.6121059825476628,10.0,0,1,0,1,1
-3.9,-3.6,90.9,9.585,100,8.33,15.1,92.9,1019.2,94.0,3.5,0.5,2,13,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,10.0,0,1,0,0,1
-3.9,-5.7,88.1,1.118,100,8.33,11.5,81.2,1022.2,98.9,5.9,0.54,2,14,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,10.0,0,1,0,0,1
-3.8,-6.6,82.7,0.0,0,0.0,7.2,75.8,1022.3,70.4,5.1,0.57,2,15,0.49999999999999994,0.8660254037844387,0.299363122973358,-0.9541392564000488,10.0,0,0,1,0,0
2.3,-4.8,92.4,1.758,100,20.83,10.8,50.4,1012.5,94.8,3.1,0.61,2,16,0.49999999999999994,0.8660254037844387,0.10116832198743228,-0.9948693233918952,11.0,0,1,0,1,1
5.5,0.1,86.1,2.476,100,8.33,17.3,241.6,1005.3,91.3,6.6,0.64,2,17,0.49999999999999994,0.8660254037844387,-0.10116832198743203,-0.9948693233918952,11.0,0,1,0,1,1
5.5,3.0,85.0,0.08,100,4.17,25.9,244.8,1011.4,65.9,6.8,0.68,2,18,0.49999999999999994,0.8660254037844387,-0.2993631229733578,-0.9541392564000489,11.0,0,0,1,1,0
6.2,1.8,80.1,0.0,0,0.0,10.8,238.2,1015.1,41.1,7.4,0.71,2,19,0.49999999999999994,0.8660254037844387,-0.4853019625310809,-0.8743466161445822,11.0,0,0,1,0,0
6.8,2.2,79.6,0.0,0,0.0,7.9,305.5,1016.0,16.5,6.9,0.74,2,20,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911,11.0,1,0,0,0,0
7.0,2.4,78.1,0.0,0,0.0,10.8,214.8,1015.8,7.0,6.5,0.75,2,21,0.49999999999999994,0.8660254037844387,-0.7907757369376986,-0.6121059825476628,11.0,1,0,0,0,0
4.6,3.8,82.6,0.0,0,0.0,21.6,249.5,1015.8,51.0,7.4,0.81,2,22,0.49999999999999994,0.8660254037844387,-0.8978045395707417,-0.4403941515576342,11.0,0,0,1,0,0
1.6,2.7,88.7,0.0,0,0.0,22.3,82.5,1020.0,67.0,4.9,0.84,2,23,0.49999999999999994,0.8660254037844387,-0.9680771188662043,-0.2506525322587204,11.0,0,0,1,0,0
-0.7,0.9,94.7,3.275,100,16.67,38.9,66.9,1019.7,100.0,3.6,0.88,2,24,0.49999999999999994,0.8660254037844387,-0.9987165071710528,-0.05064916883871266,11.0,0,1,0,1,1
-0.1,-1.4,94.9,4.554,100,25.0,33.1,61.5,1016.3,100.0,4.1,0.91,2,25,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,11.0,0,1,0,1,1
2.6,-0.9,93.8,0.24,100,4.17,11.5,60.7,1009.7,99.9,3.0,0.95,2,26,0.49999999999999994,0.8660254037844387,-0.9377521321470804,0.3473052528448203,11.0,0,1,0,1,1
-1.5,-0.5,81.6,0.0,0,0.0,23.8,239.1,1009.8,74.4,7.3,0.98,2,27,0.49999999999999994,0.8660254037844387,-0.848644257494751,0.5289640103269624,11.0,0,0,1,0,0
-0.3,-2.9,90.7,15.178,100,16.67,43.9,58.6,1009.6,99.7,4.8,0.0,2,28,0.49999999999999994,0.8660254037844387,-0.7247927872291201,0.6889669190756865,11.0,0,1,0,0,1
-1.3,-3.3,81.2,3.994,100,8.33,33.1,241.8,1003.8,68.1,8.4,0.05,3,1,0.8660254037844386,0.5000000000000001,0.0,1.0,11.0,0,0,1,1,1
